src_ip,dst_ip,src_port,dst_port,protocol,flow_duration,pkt_count,pkt_size_avg,bytes_sent,bytes_received,conn_count_last_10s,same_dst_count,srv_serror_rate,dst_host_srv_count,dst_host_same_srv_rate,is_malicious,attack_type,country_src,country_dst,entropy,flow_id,honeypot_flag
183.138.95.140,147.137.118.117,42545,3898,ICMP,2673,688,1201,21303,40835,22,24,0.42,33,0.65,0,Normal,India,India,0.4,1518,0
13.122.49.196,105.216.29.217,36065,3107,ICMP,9534,795,454,14098,21922,35,9,0.66,45,0.04,0,DoS,UK,Germany,0.863,1519,0
87.94.25.151,228.56.96.79,26556,7731,ICMP,4438,617,554,13499,44327,9,26,0.12,31,0.57,0,Normal,India,UK,0.918,1520,0
191.59.76.81,71.144.124.176,47521,263,TCP,2872,401,992,5652,40677,1,20,0.8,16,0.77,0,Ransomware,Germany,USA,0.951,1521,0
75.54.18.254,27.91.186.125,55382,3309,TCP,289,492,1056,709,34019,28,11,0.29,30,0.23,0,Normal,India,Germany,0.936,1522,0
131.212.126.100,113.188.78.184,33114,379,ICMP,600,58,654,35631,37666,39,27,0.01,17,0.79,0,Normal,USA,India,0.75,1523,0
197.53.162.103,192.111.135.10,58684,677,TCP,4497,297,842,40822,39944,8,12,0.74,45,0.1,0,Normal,UK,Russia,0.956,1524,0
134.190.221.197,61.140.22.183,20872,7838,TCP,7972,518,1079,9437,18970,17,25,0.59,41,0.08,0,Normal,USA,China,0.362,1525,0
223.133.183.214,189.28.53.119,57979,5328,ICMP,7381,986,955,16243,7301,17,1,0.78,11,0.37,1,Normal,India,China,0.425,1526,0
174.114.67.209,212.115.167.192,44302,4968,TCP,4905,611,907,13670,43017,28,6,0.07,9,0.18,0,Normal,China,USA,0.812,1527,0
208.246.193.32,54.169.85.240,17909,3535,ICMP,4761,414,1213,25782,19595,16,7,0.9,26,0.18,0,Normal,UK,China,0.827,1528,0
7.86.117.108,245.100.20.10,27757,6766,TCP,8767,882,1250,6900,41657,34,9,0.93,31,0.87,0,Normal,UK,UK,0.694,1529,0
92.28.18.209,148.93.116.77,10921,1372,UDP,3462,325,1062,28799,25001,12,28,0.07,38,0.31,0,Normal,UK,UK,0.136,1530,1
201.54.1.149,142.249.138.60,52201,7947,TCP,157,120,1388,20392,15628,25,6,0.63,10,0,0,Normal,USA,USA,0.593,1531,0
203.88.69.41,155.239.122.58,20984,1934,UDP,5302,801,1196,5686,16869,26,3,0.13,47,0.93,0,Normal,China,Germany,0.742,1532,0
253.147.2.237,5.231.176.82,14064,404,ICMP,6095,70,978,43490,2809,44,25,0.24,1,0.3,0,Normal,Russia,India,0.207,1533,0
166.105.175.87,118.6.104.153,49700,6098,ICMP,3689,666,922,4070,21462,17,10,0.1,16,0.92,1,SQL Injection,Germany,India,0.851,1534,0
250.21.182.67,169.122.98.82,29426,4398,ICMP,7894,687,598,21954,41206,2,20,0.06,37,0.04,0,Normal,UK,UK,0.417,1535,0
91.64.118.103,147.133.163.137,27700,553,UDP,1281,680,1068,14840,6868,3,24,0.66,21,0.04,0,Normal,India,China,0.701,1536,0
181.113.232.220,247.242.123.108,16037,7369,UDP,683,927,677,24355,42787,16,26,0.53,33,0.16,0,Normal,USA,Russia,0.36,1537,0
245.4.148.185,87.238.116.149,27669,5990,UDP,8358,337,777,11573,40444,44,20,0.08,2,0.44,0,Normal,UK,China,0.659,1538,0
113.107.102.53,84.169.153.190,34041,7898,TCP,8395,242,475,23474,11776,39,4,0.93,25,0.99,0,Normal,China,India,0.633,1539,0
41.127.180.144,187.244.140.79,40804,8033,ICMP,2403,77,1023,7867,41728,28,20,0.95,29,0.71,0,Normal,Germany,UK,0.41,1540,0
1.178.193.142,186.36.130.98,8867,2357,UDP,8491,613,794,4765,7383,10,7,0.22,38,0.95,0,Normal,USA,Germany,0.357,1541,0
249.244.210.18,48.8.172.209,32284,2169,UDP,4031,328,994,27644,11347,14,19,0.52,15,0.07,0,Normal,UK,Germany,0.875,1542,0
95.91.153.74,131.114.135.105,2680,2473,UDP,4317,899,1191,26781,12474,20,22,0.76,4,0.85,1,Normal,UK,UK,0.424,1543,1
111.158.243.85,88.229.228.234,13100,4213,UDP,6017,678,384,10680,15210,30,4,0.64,34,0.25,1,Normal,Germany,USA,0.185,1544,0
41.246.26.7,153.169.154.211,52873,5664,ICMP,3979,705,430,11533,2815,46,4,0.69,47,0.92,0,Normal,Russia,India,0.859,1545,0
18.118.103.72,81.255.164.200,20215,2592,UDP,8911,860,262,8337,28285,30,19,0.36,42,0.76,0,Normal,India,China,0.305,1546,0
80.227.202.200,196.151.28.98,37353,7980,ICMP,5334,773,1244,22634,1980,25,25,0.97,30,0.43,0,Normal,UK,China,0.931,1547,0
18.82.167.219,207.165.203.46,61953,5927,ICMP,7758,8,352,20049,29579,22,14,0.05,45,0.19,1,Normal,Germany,India,0.138,1548,0
60.55.69.212,171.207.198.26,25863,973,ICMP,5514,755,487,39221,35115,2,28,0.53,26,0.11,1,Normal,USA,China,0.603,1549,0
105.150.147.5,183.158.15.155,39666,2628,ICMP,9937,311,1083,16484,18273,8,15,0.23,46,0.73,0,DDoS,Germany,Russia,0.958,1550,0
47.157.172.168,1.11.124.81,43634,5790,UDP,8654,802,1155,7679,22009,38,20,0.27,3,0.37,1,Normal,Germany,USA,0.405,1551,0
33.197.212.11,198.145.125.114,31285,2565,TCP,6469,880,66,48153,27442,38,22,0.63,39,0.2,1,Normal,India,India,0.414,1552,1
172.217.61.125,128.54.129.149,58972,2118,UDP,9327,768,516,46107,6211,41,28,0.15,35,0.18,0,Normal,UK,China,0.277,1553,0
52.179.131.15,249.215.159.125,24471,4405,UDP,593,445,989,38497,33443,2,12,0.46,30,0.64,0,Normal,UK,Germany,0.766,1554,0
61.164.64.4,20.180.21.109,41292,4604,UDP,8500,511,1211,20347,14363,33,27,0.09,28,0.46,0,Ransomware,India,India,0.807,1555,0
153.108.163.118,227.38.30.73,53169,2662,ICMP,8117,223,988,32733,3316,21,8,0.16,49,0.37,0,Normal,Russia,UK,0.875,1556,0
105.148.97.244,78.249.130.141,39525,4473,TCP,9742,280,1205,12550,13096,43,10,0.69,3,0.56,0,Normal,Russia,USA,0.612,1557,0
20.186.152.101,133.94.68.15,37104,7533,ICMP,6946,108,641,28349,41130,19,22,0.77,37,0.06,0,Normal,India,Germany,0.387,1558,0
142.40.176.2,180.211.195.196,46722,2749,ICMP,7523,371,540,31741,27199,42,13,0.35,3,0.06,0,Normal,UK,India,0.86,1559,0
96.191.172.53,194.155.164.19,22600,4013,ICMP,4083,436,602,33355,10541,48,28,0.39,3,0.8,1,Normal,Russia,USA,0.127,1560,0
172.131.203.52,147.79.227.146,36209,4537,ICMP,1218,572,1435,23644,39071,35,16,0.89,27,0.94,0,SQL Injection,USA,UK,0.463,1561,0
24.32.157.152,9.184.98.94,50917,4111,TCP,6892,538,752,11670,6231,7,15,0.9,45,0.86,0,Normal,USA,USA,0.372,1562,0
192.208.253.91,182.72.18.244,47355,2645,UDP,7235,948,182,38273,1766,21,16,0.38,35,0.51,1,Normal,India,India,0.699,1563,0
23.166.71.28,204.126.31.55,35319,1231,TCP,6561,746,974,36331,19005,8,19,0.61,44,0.82,0,DoS,Germany,UK,0.783,1564,0
241.139.121.14,15.122.142.221,38968,3396,ICMP,6036,451,1299,25784,19080,23,17,0.58,4,0.86,0,Ransomware,India,Russia,0.292,1565,0
186.10.5.182,91.37.224.232,49972,2376,TCP,7983,942,835,49882,22925,14,25,0.32,46,0.51,1,DDoS,UK,India,0.791,1566,0
220.173.207.218,144.146.123.5,46085,4543,TCP,7720,147,1499,33238,38231,14,7,0.68,21,0.87,0,Normal,Russia,China,0.72,1567,0
21.213.235.22,192.124.16.190,38427,741,TCP,5209,906,1130,32886,35479,17,28,0.78,9,0.64,0,Normal,China,China,0.768,1568,0
24.98.181.155,214.81.161.73,16009,1905,ICMP,3704,622,1385,19594,35655,5,21,0.36,38,0.55,1,Normal,Germany,Germany,0.744,1569,1
123.208.86.71,153.97.170.199,46991,6286,TCP,1395,686,528,34172,35626,13,13,0.72,1,0.85,0,Normal,India,Germany,0.846,1570,0
227.118.102.62,186.97.216.124,31108,4664,UDP,2935,362,751,25697,39395,2,18,0.34,37,0.38,1,Normal,USA,USA,0.561,1571,1
242.52.175.111,89.174.49.235,7734,4744,UDP,7384,612,971,27728,47760,38,6,0.99,42,0.68,0,Normal,China,India,0.21,1572,0
108.175.213.118,201.132.47.94,46521,2720,TCP,667,961,1495,31924,13486,42,25,0.87,1,0.63,0,Normal,India,USA,0.562,1573,0
242.67.250.21,153.189.57.41,19177,698,ICMP,9734,736,586,9617,19075,27,23,0.23,4,0.63,1,Normal,USA,China,0.796,1574,0
73.244.47.143,223.3.139.9,57686,4449,ICMP,1301,163,1392,16461,9310,1,26,0.37,44,0.24,0,Normal,China,USA,0.609,1575,0
154.187.155.238,125.2.179.52,43702,3615,TCP,2663,69,91,36187,28423,34,7,0.44,49,0.52,0,Normal,Germany,USA,0.2,1576,0
158.201.235.23,71.88.152.207,61298,1701,TCP,9481,642,1000,43068,36948,8,27,0.85,32,0.45,0,Normal,UK,Russia,0.441,1577,0
215.63.177.69,155.37.158.245,44545,4090,TCP,3596,249,1274,9664,32310,16,14,0.16,17,0.5,0,Normal,Germany,India,0.356,1578,0
89.173.209.17,222.246.179.77,4984,428,UDP,445,838,1062,15644,24643,1,4,0.33,47,0.04,0,Normal,UK,India,0.99,1579,0
204.108.172.7,214.180.216.209,5382,7528,UDP,7074,622,1021,22536,9368,33,25,0.51,42,0.36,0,Normal,UK,UK,0.941,1580,0
113.155.116.65,234.90.166.119,37560,249,ICMP,7900,666,867,9613,31608,22,19,0.86,26,0.87,0,Normal,India,Russia,0.928,1581,0
62.224.219.229,250.76.253.111,33657,487,TCP,2490,148,1197,49921,16501,38,12,0.35,19,0.97,0,Normal,UK,China,0.77,1582,0
154.25.7.194,229.35.173.27,31217,7611,UDP,8960,668,552,25368,26108,22,1,0.93,37,0.36,0,DoS,China,USA,0.337,1583,0
226.138.230.28,123.133.146.144,36697,2940,TCP,6704,566,1003,2171,4929,43,17,0.32,39,0.97,0,Botnet,USA,India,0.336,1584,0
6.136.136.84,108.59.1.232,24548,6983,ICMP,1126,737,1281,3858,35971,6,25,0.09,14,0.47,0,Normal,China,India,0.668,1585,0
253.215.32.37,234.57.117.14,46444,3412,TCP,2488,128,877,40817,16690,24,14,0.27,18,0.84,0,Normal,China,UK,0.584,1586,0
159.47.37.238,154.103.199.194,64877,2366,TCP,4310,105,711,41972,46768,37,27,0.21,25,0.63,0,DDoS,India,Russia,0.877,1587,0
180.59.125.68,83.121.48.72,18984,7038,TCP,6372,487,188,48933,46220,9,19,0.97,15,0.35,1,Normal,Germany,India,0.138,1588,1
34.70.51.2,220.199.163.155,38872,7844,UDP,1940,565,1186,19805,13929,49,2,0.88,32,0.44,0,Normal,USA,Germany,0.118,1589,0
165.48.6.235,237.135.89.199,15930,4820,ICMP,9967,374,423,19766,48274,1,1,0.8,40,0.23,0,Normal,Germany,India,0.542,1590,0
36.249.181.177,131.103.218.206,38603,5895,ICMP,3755,889,1064,16272,41843,17,10,0.8,13,0.43,0,Normal,USA,China,0.651,1591,0
62.248.94.14,130.247.93.227,35807,3880,UDP,9845,694,1343,28900,8838,14,14,0.31,20,0.92,1,Normal,UK,Russia,0.528,1592,0
13.225.113.30,219.137.140.59,33566,2281,TCP,2860,800,1102,31359,12369,22,3,0.12,10,0.6,0,Normal,UK,Russia,0.385,1593,0
124.62.173.250,151.6.70.248,2711,1801,UDP,2480,852,1385,27228,5200,41,25,0.83,12,0.64,1,Normal,China,USA,0.536,1594,0
181.138.233.134,73.230.63.205,23661,1102,ICMP,6178,542,765,41592,30052,19,23,0.28,16,0.54,1,Normal,UK,UK,0.137,1595,0
115.194.173.252,6.187.109.159,47563,445,TCP,4660,173,934,26458,25951,6,5,0.09,19,0.35,0,Normal,Germany,UK,0.294,1596,0
15.108.183.24,157.107.134.124,59178,1036,TCP,5100,896,616,343,17585,13,2,0.25,10,0.83,0,Normal,China,USA,0.898,1597,1
7.81.186.45,162.213.224.226,56336,7927,ICMP,5854,79,1009,38109,1047,22,4,0.82,30,0.9,0,Normal,USA,Germany,0.368,1598,0
193.81.233.91,87.210.244.196,24243,2743,UDP,1956,32,704,20593,39645,34,28,0.42,6,0.15,0,Normal,Russia,UK,0.313,1599,0
227.59.222.131,186.66.131.49,3424,3912,TCP,4385,868,680,17476,40905,9,10,0.71,47,0.78,0,Normal,India,USA,0.27,1600,0
50.62.210.183,186.115.169.108,21394,4433,UDP,7413,325,704,36097,22711,5,6,0.24,21,0.25,0,Normal,Germany,Russia,0.499,1601,0
197.207.107.236,107.106.136.111,5810,6902,UDP,2691,136,337,39111,15236,25,19,0.73,6,0.26,1,Normal,China,China,0.87,1602,0
179.236.56.7,108.56.64.8,2203,5891,TCP,2991,277,638,34374,20897,15,29,0.35,2,0.23,0,Normal,UK,USA,0.909,1603,0
132.232.120.136,251.249.182.118,48563,786,ICMP,766,77,572,35327,40098,22,25,0.33,35,0.28,1,Normal,USA,USA,0.852,1604,0
16.126.209.37,111.201.228.250,17648,733,TCP,1733,145,1100,46677,9908,4,11,0.43,39,0.8,0,Normal,China,Russia,0.437,1605,0
116.126.187.244,166.116.125.208,46379,5197,TCP,9747,885,1109,5644,3471,5,23,0.51,44,0.88,0,Normal,Germany,Germany,0.885,1606,0
100.179.127.214,127.74.160.101,10306,1269,ICMP,7848,940,1282,20587,46215,28,16,0.22,38,0.95,0,Normal,USA,Russia,0.715,1607,0
221.13.83.154,192.86.232.61,39693,3448,UDP,1355,682,780,48772,39647,12,17,1,15,0.98,1,Normal,Germany,Germany,0.579,1608,1
91.244.184.21,76.210.245.150,23366,4019,UDP,5106,799,1492,5349,30167,17,5,0.18,34,0.51,0,Botnet,India,USA,0.458,1609,0
247.156.229.61,8.17.51.110,29426,8031,UDP,439,896,460,27159,15134,11,16,0.53,37,0.6,0,Normal,Russia,India,0.958,1610,0
78.200.86.248,252.132.23.56,13308,7387,UDP,980,63,384,28636,32167,5,25,0.11,3,0.68,0,Botnet,USA,Russia,0.804,1611,0
251.225.86.25,54.16.139.240,3380,5910,UDP,9466,122,334,45143,33807,31,17,0.74,8,0.52,0,Normal,USA,USA,0.417,1612,0
106.203.78.171,1.197.113.124,7406,7032,ICMP,3232,377,1079,44976,44810,40,11,0.94,31,0.1,0,Normal,China,UK,0.37,1613,0
50.212.142.125,148.87.100.217,28404,6423,TCP,3663,904,886,5799,44493,35,18,0.25,27,0.84,0,Normal,USA,UK,0.549,1614,0
142.11.53.31,232.210.103.249,43409,7200,UDP,9223,992,615,39249,44513,13,16,0.07,28,0.76,0,Botnet,USA,USA,0.41,1615,0
243.197.76.24,202.118.248.201,16431,924,ICMP,5717,858,204,2814,9786,32,18,0.52,32,0.59,0,Normal,Germany,USA,0.258,1616,0
248.49.222.208,30.249.121.207,14260,5616,UDP,551,771,550,9288,20855,45,27,0.5,40,0.83,0,Normal,Germany,UK,0.321,1617,0
76.31.84.246,160.127.166.137,23716,1658,UDP,6858,41,436,44031,15626,39,19,0.61,9,0.15,1,Normal,USA,Russia,0.918,1618,0
21.216.29.252,135.8.76.2,11356,6750,ICMP,3983,351,1402,21670,14750,32,26,0.51,6,0.81,0,Normal,USA,India,0.715,1619,0
200.234.119.208,132.51.220.202,22743,3469,TCP,2295,82,82,35560,43407,13,16,0.33,17,0.81,0,Normal,UK,USA,0.797,1620,0
67.17.202.141,44.179.40.147,63149,2178,TCP,1882,721,1300,40014,47900,1,24,0.27,45,0.81,0,Normal,UK,USA,0.897,1621,0
41.150.100.38,110.25.72.169,45350,242,UDP,3796,10,307,13803,22116,48,8,0.8,13,0.59,0,Normal,Germany,UK,0.74,1622,0
185.32.161.126,195.143.130.206,23025,5016,UDP,5629,887,52,2160,3848,36,2,0.86,32,0.39,0,Normal,India,Germany,0.413,1623,0
248.48.64.24,29.165.28.204,45366,620,ICMP,6491,32,1241,30017,37468,36,6,0.41,24,0.44,0,DoS,India,UK,0.64,1624,0
173.14.21.238,223.3.102.191,64678,7783,UDP,2969,775,1452,45863,9543,28,8,0.02,15,0.61,0,Normal,China,USA,0.205,1625,0
63.77.96.220,75.245.50.75,35511,2885,UDP,9897,938,984,8516,43086,1,13,0.77,18,0.39,0,Normal,Germany,India,0.494,1626,0
200.13.139.228,156.107.205.34,59568,4965,UDP,5553,981,115,16089,32803,28,28,0.01,6,0.93,0,Normal,Germany,USA,0.748,1627,0
34.61.29.206,154.239.62.171,4942,4966,TCP,8714,696,922,15840,1703,10,4,0.89,2,0.01,0,Normal,China,Russia,0.979,1628,0
243.85.200.232,224.98.209.213,34295,514,ICMP,4777,42,61,35349,32710,42,1,0.94,4,0.63,1,Normal,Germany,UK,0.744,1629,0
199.22.92.246,111.64.83.46,44994,6414,TCP,4966,774,866,2891,45512,29,5,0.57,5,0.94,0,Normal,Russia,Russia,0.736,1630,0
132.17.45.242,104.94.61.191,8911,4045,ICMP,3542,356,630,42024,47939,22,17,0.52,29,0.4,0,Normal,Germany,China,0.323,1631,0
28.74.93.138,143.121.160.106,18044,2230,TCP,7656,310,165,36378,48874,15,14,0.91,7,0.51,1,Normal,UK,China,0.317,1632,0
25.124.48.56,85.226.192.76,27957,1723,UDP,9953,262,1497,33993,44608,5,13,0.96,45,0.81,0,Normal,UK,India,0.119,1633,0
234.87.7.142,104.136.128.248,49868,3115,TCP,9241,630,1022,17350,26480,6,27,0.42,45,0.22,0,Normal,UK,Russia,0.598,1634,0
239.74.156.215,46.242.117.30,47190,4435,UDP,9207,509,564,22910,39936,44,13,0.75,30,0.45,0,Normal,Germany,USA,0.141,1635,0
51.98.61.24,248.20.120.205,32676,4959,ICMP,9100,776,1092,30977,44506,12,22,0.18,18,0.34,0,Normal,China,India,0.535,1636,0
81.92.90.173,246.85.79.246,7157,5412,TCP,9105,502,860,37187,41763,40,9,0.16,42,0.49,0,Normal,China,Germany,0.933,1637,0
155.239.63.182,97.193.14.62,20352,3182,ICMP,3172,738,148,33952,42299,10,15,0.16,22,0.22,0,Normal,Germany,India,0.963,1638,0
215.252.131.144,209.60.218.78,63678,6539,ICMP,6645,226,1479,16917,43740,39,21,0.17,47,0.15,0,Normal,Germany,India,0.593,1639,0
121.3.85.60,9.128.148.240,60868,3608,TCP,585,194,1482,13884,41836,49,23,0.91,8,0.31,0,DDoS,China,Germany,0.257,1640,0
172.112.156.121,38.181.192.113,64250,2473,UDP,1543,948,606,40993,10033,41,8,0.82,15,0.93,1,DoS,China,Russia,0.386,1641,1
182.255.158.130,21.193.70.125,33353,965,UDP,709,51,1234,48053,27388,8,20,0.67,5,0.56,0,Normal,India,USA,0.856,1642,1
161.3.155.3,100.111.167.228,48299,2680,UDP,1770,947,247,3436,7789,27,1,0.96,44,0.8,0,Normal,India,India,0.811,1643,0
19.187.33.84,171.241.238.104,23070,3403,ICMP,4882,48,530,18930,45363,37,14,0.02,18,0.5,0,Normal,Germany,Russia,0.246,1644,0
90.241.50.240,104.244.113.50,2215,1077,UDP,135,90,626,19349,15801,31,26,0.11,24,0.84,1,DDoS,Russia,Germany,0.332,1645,1
182.160.42.193,169.13.87.201,51141,178,TCP,4094,315,1437,36979,39009,36,2,0.46,22,0.77,0,Normal,Germany,USA,0.283,1646,0
92.235.104.176,209.235.34.205,44500,1785,UDP,4569,942,302,21134,23144,15,28,0.51,47,0.72,1,Ransomware,India,USA,0.346,1647,0
94.124.121.85,141.36.140.249,5765,3115,ICMP,4957,906,1106,33313,20011,44,20,0.94,39,0.14,0,Normal,UK,USA,0.948,1648,0
203.174.10.9,17.97.102.68,15967,288,TCP,3094,228,807,14119,18054,26,20,0.93,37,0.92,0,Normal,USA,Russia,0.522,1649,0
27.44.26.234,126.159.188.124,54227,7672,UDP,7155,47,94,46610,37002,38,6,0.18,19,0.97,0,Normal,USA,Russia,0.118,1650,0
15.222.38.112,152.43.5.50,10865,7669,TCP,7280,822,830,41220,31825,44,5,0.71,26,0.57,0,Normal,UK,China,0.621,1651,0
100.92.39.72,185.140.156.10,4041,1464,UDP,8070,591,489,9890,13243,7,16,0.75,17,0.9,0,DDoS,India,USA,0.293,1652,0
201.110.22.13,62.66.222.123,12656,4347,TCP,243,969,314,14002,20388,8,29,0.73,42,0.89,0,Ransomware,USA,China,0.903,1653,0
170.22.45.175,2.48.48.175,5526,7851,ICMP,974,90,924,13704,38947,30,2,0.81,31,0.04,0,Normal,India,India,0.822,1654,0
102.158.140.50,55.222.130.97,38771,291,UDP,4346,521,294,22218,1893,17,15,0.13,38,0.86,0,Normal,Russia,Russia,0.501,1655,0
231.91.218.135,141.105.139.84,35073,4083,ICMP,7906,918,1471,35924,5518,30,10,0.37,26,0.72,0,Normal,China,Germany,0.788,1656,0
110.200.215.102,18.38.17.77,13921,3659,TCP,6330,255,666,34294,44991,48,25,0.97,1,0.23,0,Normal,China,USA,0.17,1657,0
159.40.82.6,110.156.138.97,28259,4387,TCP,8281,808,653,12436,42199,22,25,0.17,41,0.96,0,Normal,UK,Germany,0.281,1658,0
198.161.233.210,15.221.47.166,5373,5592,TCP,7585,468,107,7573,47562,37,17,0.99,39,0.8,1,Normal,India,USA,0.173,1659,0
110.25.30.168,100.197.211.181,6853,7240,ICMP,4925,149,490,14277,39491,26,3,0.24,20,0.57,0,DoS,China,USA,0.198,1660,0
118.85.61.83,147.2.31.88,11347,3580,ICMP,6674,37,1492,40638,16829,18,27,0.14,35,0.27,1,Normal,USA,Russia,0.951,1661,0
194.244.69.32,34.106.69.25,6066,7028,ICMP,2141,371,70,18022,380,25,28,0.29,14,0.26,0,Normal,UK,Russia,0.884,1662,1
77.239.120.109,248.195.153.192,7329,62,ICMP,1465,123,762,21590,13997,23,6,0.13,5,0.89,0,Normal,Russia,Russia,0.636,1663,0
203.250.212.120,120.249.236.9,19701,179,ICMP,9705,348,136,30705,16974,20,6,0.18,25,0.38,0,Normal,Russia,China,0.456,1664,0
189.64.189.240,209.249.29.127,41041,4117,TCP,1831,921,137,33583,8376,37,13,0.53,33,0.53,0,Normal,USA,Russia,0.611,1665,0
54.212.7.42,236.2.221.176,16452,4626,TCP,6852,727,824,31283,1124,41,14,0.58,1,0.82,0,Normal,Germany,India,0.773,1666,0
166.121.194.245,12.233.54.73,41712,2308,ICMP,6202,20,989,8587,37744,8,7,0.83,17,0.1,0,Normal,UK,China,0.807,1667,1
204.191.86.129,160.214.41.75,40326,3735,UDP,9100,770,931,41915,45749,28,1,0.5,15,0.64,0,DoS,China,Germany,0.764,1668,0
61.218.108.205,59.48.162.45,8273,4800,ICMP,4479,438,1340,12659,18700,45,18,0.84,22,0.64,1,Normal,Russia,Russia,0.988,1669,0
83.138.176.143,57.93.61.134,60399,2672,ICMP,1290,23,1315,46626,46653,21,9,0.39,28,0.61,0,Normal,USA,USA,0.464,1670,0
238.133.252.155,94.62.105.63,60889,811,TCP,1133,140,976,26489,24878,47,5,0.69,35,0.13,0,Normal,Russia,USA,0.836,1671,0
237.20.32.149,88.36.91.169,24706,5776,UDP,7020,687,961,37230,3076,47,12,0.01,11,0.73,0,Normal,UK,China,0.134,1672,0
177.134.168.184,30.94.58.204,9151,6806,UDP,8167,856,309,34527,20402,37,25,0.65,36,0.71,0,Ransomware,UK,India,0.831,1673,0
37.196.29.185,6.214.24.149,5778,1913,TCP,5470,812,802,1978,34017,14,26,0.3,28,0.62,0,Normal,Germany,India,0.696,1674,0
207.190.253.131,94.234.75.67,51217,7083,TCP,5360,127,1257,28697,22850,1,28,0.25,41,0.92,0,Normal,Russia,China,0.297,1675,0
165.59.195.162,189.137.92.89,28410,744,TCP,8209,908,866,35427,8209,21,8,0.78,43,0.59,1,Normal,UK,China,0.672,1676,0
228.43.241.149,82.150.149.129,25839,6016,TCP,5375,346,317,13403,39788,24,27,0.54,12,0.6,1,Normal,USA,Russia,0.994,1677,0
154.203.73.190,188.151.116.20,41510,6292,TCP,4139,683,893,9069,11174,19,26,0.94,1,0.09,0,Normal,Russia,Russia,0.755,1678,0
92.53.215.200,252.2.1.254,59635,5853,TCP,640,983,657,14329,13958,10,19,0.59,16,0.36,0,Normal,Germany,UK,0.287,1679,0
183.97.208.236,65.20.158.86,62341,2837,UDP,6168,990,1042,16041,45862,8,26,0.24,22,0.01,0,SQL Injection,USA,UK,0.734,1680,0
193.112.215.11,144.156.202.175,64432,207,TCP,41,912,1007,25100,3122,49,18,0.15,32,0.37,1,Normal,USA,China,0.648,1681,0
191.188.31.136,222.162.220.154,46927,2940,UDP,316,556,569,30747,19389,5,25,0.55,25,0.34,1,Normal,USA,USA,0.52,1682,0
197.36.159.126,60.121.241.22,24163,1914,UDP,3975,681,753,8944,39878,27,24,0.38,22,0.82,1,Botnet,UK,UK,0.781,1683,0
149.162.236.250,76.159.106.81,40808,1670,ICMP,394,996,1279,26846,16219,38,18,0.09,36,0.45,1,Normal,UK,Germany,0.716,1684,0
107.244.96.39,216.109.5.184,17814,3630,UDP,7021,407,775,242,6187,35,13,0.62,25,0.69,0,Botnet,India,UK,0.4,1685,0
230.62.111.179,77.150.8.74,11668,6525,TCP,6787,776,369,48679,5910,4,28,0.64,10,0.29,1,Normal,India,China,0.622,1686,0
146.253.244.195,89.110.240.225,13689,1553,UDP,6261,325,397,19499,8767,41,18,0.74,26,0.66,0,Botnet,Russia,Russia,0.885,1687,1
243.226.29.136,59.183.128.123,49563,1161,TCP,7457,311,475,23380,30309,18,28,0.16,18,0.81,0,Normal,Russia,India,0.238,1688,0
225.26.10.46,201.61.243.128,1245,3907,TCP,3677,591,582,44698,26120,11,12,0.36,3,0.19,0,Normal,Germany,UK,0.313,1689,0
96.23.159.107,94.105.104.50,45427,3032,ICMP,9245,61,640,49259,1531,33,18,0.69,37,0.28,0,Botnet,USA,UK,0.129,1690,0
217.113.55.37,175.149.226.17,49605,4069,ICMP,7107,971,633,45591,14343,37,10,0.27,17,0.03,0,Normal,China,Germany,0.982,1691,0
20.173.101.72,24.206.66.189,53878,1881,UDP,9326,791,1458,13280,38132,22,8,0.59,2,0.42,0,Ransomware,UK,USA,0.728,1692,0
201.214.26.50,250.215.177.24,63965,4423,ICMP,5126,568,726,31890,19032,10,14,0.92,43,0.27,0,Normal,Russia,UK,0.794,1693,0
159.80.83.118,28.182.42.117,54733,4313,ICMP,2421,777,1341,15851,4040,36,21,0.09,30,0.04,0,DDoS,USA,Germany,0.587,1694,0
26.161.99.63,58.80.229.219,22219,2250,ICMP,315,275,192,7226,28954,20,7,0.34,16,0.95,0,Normal,India,China,0.832,1695,0
121.219.181.227,241.88.73.212,54280,5055,UDP,7167,67,1036,19780,35056,22,12,0.33,40,0.53,0,Botnet,India,Germany,0.17,1696,0
96.242.249.200,192.10.126.106,33475,5094,TCP,362,572,1140,37355,30661,20,22,0.99,3,0.89,0,Normal,UK,USA,0.887,1697,0
49.193.252.169,169.135.76.34,50422,3619,TCP,3609,796,1287,26794,35707,28,5,0.57,45,0.75,0,Normal,India,UK,0.438,1698,0
175.229.113.127,219.144.41.77,33338,7852,ICMP,5649,94,1447,6070,27303,48,26,0.96,19,0.44,0,SQL Injection,India,India,0.427,1699,0
220.132.113.224,199.122.238.228,57991,5491,UDP,9643,193,122,32665,30080,23,28,0.42,30,0.74,0,Normal,USA,China,0.905,1700,0
77.230.162.213,255.239.57.209,25372,7101,ICMP,4773,395,668,10293,33112,1,3,0.24,19,0.17,1,Normal,Germany,USA,0.418,1701,1
133.21.28.173,230.185.231.6,39943,3053,ICMP,4904,566,1037,45484,39608,25,1,0.21,10,0.48,0,SQL Injection,UK,India,0.822,1702,0
